trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3088,12,2020-10-12,Withdrawal,Remittance to Another Bank,297,22106.2,Household ,J&T Bank ,23010808
3089,12,2020-11-12,Withdrawal,Remittance to Another Bank,297,22867.9,Household ,J&T Bank ,23010808
3090,12,2020-12-12,Withdrawal,Remittance to Another Bank,297,23115.0,Household ,J&T Bank ,23010808
3112,12,2020-10-05,Withdrawal,Remittance to Another Bank,3295,22403.2,,Raiffeisen bank,63607060
3113,12,2020-11-05,Withdrawal,Remittance to Another Bank,3295,23164.9,,Raiffeisen bank,63607060
3114,12,2020-12-05,Withdrawal,Remittance to Another Bank,3295,25612.0,,Raiffeisen bank,63607060
3131,12,2020-12-22,Withdrawal,Withdrawal in cash,1200,26173.0,,,
3145,12,2020-12-13,Withdrawal,Withdrawal in cash,1680,27373.0,,,
3147,12,2020-10-23,Withdrawal,Withdrawal in cash,1200,26364.2,,,
3149,12,2020-10-18,Withdrawal,Withdrawal in cash,480,27564.2,,,
3150,12,2020-12-24,Withdrawal,Withdrawal in cash,560,25613.0,,,
3165,12,2020-09-30,Withdrawal,Withdrawal in cash,15,25698.2,Payment on Statement,,
3166,12,2020-10-31,Withdrawal,Withdrawal in cash,15,26459.9,Payment on Statement,,
3167,12,2020-11-30,Withdrawal,Withdrawal in cash,15,28907.0,Payment on Statement,,
3168,12,2020-12-31,Withdrawal,Withdrawal in cash,15,25713.2,Payment on Statement,,
3180,12,2020-07-14,Withdrawal,Withdrawal in cash,1100,17814.0,,,
3181,12,2020-08-13,Withdrawal,Withdrawal in cash,3200,20595.1,,,
3182,12,2020-09-12,Withdrawal,Withdrawal in cash,1000,19676.4,,,
3183,12,2020-12-11,Withdrawal,Withdrawal in cash,2200,23412.0,,,
3203,13,2020-08-17,Credit,Credit in cash ,1000,1000.0,,,
3212,13,2020-09-09,Credit,Electronic funds transfer,6803,7803.0,Old-age Pension,Fio bank ,96172117
3213,13,2020-10-09,Credit,Electronic funds transfer,6803,14606.0,Old-age Pension,Fio bank ,96172117
3214,13,2020-11-09,Credit,Electronic funds transfer,6803,21409.0,Old-age Pension,Fio bank ,96172117
3215,13,2020-12-09,Credit,Electronic funds transfer,6803,27157.1,Old-age Pension,Fio bank ,96172117
3303,13,2020-11-15,Withdrawal,Withdrawal in cash,1100,20309.0,,,
3304,13,2020-12-15,Withdrawal,Withdrawal in cash,4300,22857.1,,,
3343,14,2020-01-10,Credit,Credit in cash ,14758,39511.6,,,
3344,14,2020-02-10,Credit,Credit in cash ,14758,45377.3,,,
3345,14,2020-03-10,Credit,Credit in cash ,14758,50865.7,,,
3346,14,2020-04-10,Credit,Credit in cash ,14758,51874.3,,,
3347,14,2020-05-10,Credit,Credit in cash ,14758,45941.1,,,
3348,14,2020-06-10,Credit,Credit in cash ,22137,52702.9,,,
3349,14,2020-07-10,Credit,Credit in cash ,14758,47199.8,,,
3350,14,2020-08-10,Credit,Credit in cash ,14758,48287.7,,,
3351,14,2020-09-10,Credit,Credit in cash ,14758,48077.5,,,
3352,14,2020-10-10,Credit,Credit in cash ,14758,50768.7,,,
3353,14,2020-11-10,Credit,Credit in cash ,14758,48364.5,,,
3354,14,2020-12-10,Credit,Credit in cash ,22137,54029.2,,,
3383,14,2020-05-06,Withdrawal,Remittance to Another Bank,3629,31183.1,Household ,Hypotecni bank,11793136
3384,14,2020-06-06,Withdrawal,Remittance to Another Bank,3629,30565.9,Household ,Hypotecni bank,11793136
3385,14,2020-07-06,Withdrawal,Remittance to Another Bank,3629,32441.8,Household ,Hypotecni bank,11793136
3386,14,2020-08-06,Withdrawal,Remittance to Another Bank,3629,33529.7,Household ,Hypotecni bank,11793136
3387,14,2020-09-06,Withdrawal,Remittance to Another Bank,3629,33319.5,Household ,Hypotecni bank,11793136
3388,14,2020-10-06,Withdrawal,Remittance to Another Bank,3629,36010.7,Household ,Hypotecni bank,11793136
3389,14,2020-11-06,Withdrawal,Remittance to Another Bank,3629,33606.5,Household ,Hypotecni bank,11793136
3390,14,2020-12-06,Withdrawal,Remittance to Another Bank,3629,31892.2,Household ,Hypotecni bank,11793136
3407,14,2020-12-11,Withdrawal,Withdrawal in cash,800,53229.2,,,
3435,14,2020-04-30,Withdrawal,Withdrawal in cash,15,34812.1,Payment on Statement,,
3436,14,2020-05-31,Withdrawal,Withdrawal in cash,15,34194.9,Payment on Statement,,
3437,14,2020-06-30,Withdrawal,Withdrawal in cash,15,36070.8,Payment on Statement,,
3438,14,2020-07-31,Withdrawal,Withdrawal in cash,15,37158.7,Payment on Statement,,
3439,14,2020-08-31,Withdrawal,Withdrawal in cash,15,36948.5,Payment on Statement,,
3440,14,2020-09-30,Withdrawal,Withdrawal in cash,15,39639.7,Payment on Statement,,
3441,14,2020-10-31,Withdrawal,Withdrawal in cash,15,37235.5,Payment on Statement,,
3442,14,2020-11-30,Withdrawal,Withdrawal in cash,15,35521.2,Payment on Statement,,
3443,14,2020-12-31,Withdrawal,Withdrawal in cash,15,39596.4,Payment on Statement,,
3456,14,2020-01-26,Withdrawal,Withdrawal in cash,9000,30511.6,,,
3457,14,2020-02-25,Withdrawal,Withdrawal in cash,9400,35977.3,,,
3458,14,2020-03-27,Withdrawal,Withdrawal in cash,13900,36965.7,,,
3459,14,2020-04-26,Withdrawal,Withdrawal in cash,17200,34674.3,,,
3460,14,2020-05-26,Withdrawal,Withdrawal in cash,11900,34041.1,,,
3461,14,2020-06-25,Withdrawal,Withdrawal in cash,16800,35902.9,,,
3462,14,2020-07-25,Withdrawal,Withdrawal in cash,10200,36999.8,,,
3463,14,2020-08-24,Withdrawal,Withdrawal in cash,11500,36787.7,,,
3464,14,2020-09-23,Withdrawal,Withdrawal in cash,8600,39477.5,,,
3465,14,2020-10-23,Withdrawal,Withdrawal in cash,13700,37068.7,,,
3466,14,2020-11-22,Withdrawal,Withdrawal in cash,13000,35364.5,,,
3467,14,2020-12-22,Withdrawal,Withdrawal in cash,13800,39429.2,,,
3554,15,2020-01-06,Credit,Credit in cash ,17065,49909.3,,,
3555,15,2020-02-06,Credit,Credit in cash ,17065,38178.2,,,
3556,15,2020-03-06,Credit,Credit in cash ,17065,49083.1,,,
3557,15,2020-04-06,Credit,Credit in cash ,17065,50233.6,,,
3558,15,2020-05-06,Credit,Credit in cash ,17065,50585.6,,,
3559,15,2020-06-06,Credit,Credit in cash ,25598,57745.5,,,
3560,15,2020-07-06,Credit,Credit in cash ,17065,56096.8,,,
3561,15,2020-08-06,Credit,Credit in cash ,17065,47313.5,,,
3562,15,2020-09-06,Credit,Credit in cash ,17065,49734.9,,,
3563,15,2020-10-06,Credit,Credit in cash ,17065,50259.3,,,
3564,15,2020-11-06,Credit,Credit in cash ,17065,50141.8,,,
3565,15,2020-12-06,Credit,Credit in cash ,25598,58797.1,,,
3626,15,2020-01-06,Withdrawal,Remittance to Another Bank,3072,46837.3,Household ,Raiffeisen bank,24265569
3627,15,2020-02-06,Withdrawal,Remittance to Another Bank,3072,35106.2,Household ,Raiffeisen bank,24265569
3628,15,2020-03-06,Withdrawal,Remittance to Another Bank,3072,46011.1,Household ,Raiffeisen bank,24265569
3629,15,2020-04-06,Withdrawal,Remittance to Another Bank,3072,47161.6,Household ,Raiffeisen bank,24265569
3630,15,2020-05-06,Withdrawal,Remittance to Another Bank,3072,47513.6,Household ,Raiffeisen bank,24265569
3631,15,2020-06-06,Withdrawal,Remittance to Another Bank,3072,54673.5,Household ,Raiffeisen bank,24265569
3632,15,2020-07-06,Withdrawal,Remittance to Another Bank,3072,53024.8,Household ,Raiffeisen bank,24265569
3633,15,2020-08-06,Withdrawal,Remittance to Another Bank,3072,44241.5,Household ,Raiffeisen bank,24265569
3634,15,2020-09-06,Withdrawal,Remittance to Another Bank,3072,46662.9,Household ,Raiffeisen bank,24265569
3635,15,2020-10-06,Withdrawal,Remittance to Another Bank,3072,47187.3,Household ,Raiffeisen bank,24265569
3636,15,2020-11-06,Withdrawal,Remittance to Another Bank,3072,47069.8,Household ,Raiffeisen bank,24265569
3637,15,2020-12-06,Withdrawal,Remittance to Another Bank,3072,55725.1,Household ,Raiffeisen bank,24265569
3666,15,2020-12-28,Withdrawal,Withdrawal in cash,1760,36865.1,,,
3692,15,2020-01-11,Withdrawal,Withdrawal in cash,1680,45157.3,,,
3693,15,2020-01-18,Withdrawal,Withdrawal in cash,1080,26157.3,,,
3694,15,2020-01-03,Withdrawal,Withdrawal in cash,720,32844.3,,,
3695,15,2020-01-19,Withdrawal,Withdrawal in cash,2280,21717.3,,,
3696,15,2020-01-18,Withdrawal,Withdrawal in cash,1560,27237.3,,,
3697,15,2020-01-19,Withdrawal,Withdrawal in cash,2160,23997.3,,,
3721,15,2020-02-02,Withdrawal,Withdrawal in cash,720,21113.2,,,
3722,15,2020-01-11,Withdrawal,Withdrawal in cash,5400,39757.3,,,
3723,15,2020-04-27,Withdrawal,Withdrawal in cash,1080,33381.6,,,
3724,15,2020-10-09,Withdrawal,Withdrawal in cash,3240,43947.3,,,
3725,15,2020-01-17,Withdrawal,Withdrawal in cash,5160,28797.3,,,
3726,15,2020-07-24,Withdrawal,Withdrawal in cash,5520,30104.8,,,
3727,15,2020-03-19,Withdrawal,Withdrawal in cash,3480,33031.1,,,
3782,15,2020-01-31,Withdrawal,Withdrawal in cash,15,21833.2,Payment on Statement,,
3783,15,2020-02-28,Withdrawal,Withdrawal in cash,15,32018.1,Payment on Statement,,
3784,15,2020-03-31,Withdrawal,Withdrawal in cash,15,33168.6,Payment on Statement,,
3785,15,2020-04-30,Withdrawal,Withdrawal in cash,15,33520.6,Payment on Statement,,
3786,15,2020-05-31,Withdrawal,Withdrawal in cash,15,32147.5,Payment on Statement,,
3787,15,2020-06-30,Withdrawal,Withdrawal in cash,15,39031.8,Payment on Statement,,
3788,15,2020-07-31,Withdrawal,Withdrawal in cash,15,30248.5,Payment on Statement,,
3789,15,2020-08-31,Withdrawal,Withdrawal in cash,15,32669.9,Payment on Statement,,
3790,15,2020-09-30,Withdrawal,Withdrawal in cash,15,33194.3,Payment on Statement,,
3791,15,2020-10-31,Withdrawal,Withdrawal in cash,15,33076.8,Payment on Statement,,
3792,15,2020-11-30,Withdrawal,Withdrawal in cash,15,33199.1,Payment on Statement,,
3793,15,2020-12-31,Withdrawal,Withdrawal in cash,15,37012.6,Payment on Statement,,
3844,15,2020-01-14,Withdrawal,Withdrawal in cash,5800,33957.3,,,
3845,15,2020-02-13,Withdrawal,Withdrawal in cash,3200,31906.2,,,
3846,15,2020-03-15,Withdrawal,Withdrawal in cash,9500,36511.1,,,
3847,15,2020-04-14,Withdrawal,Withdrawal in cash,12700,34461.6,,,
3848,15,2020-05-14,Withdrawal,Withdrawal in cash,15500,32013.6,,,
3849,15,2020-06-13,Withdrawal,Withdrawal in cash,15800,38873.5,,,
3850,15,2020-07-13,Withdrawal,Withdrawal in cash,17400,35624.8,,,
3851,15,2020-08-12,Withdrawal,Withdrawal in cash,11700,32541.5,,,
3852,15,2020-09-11,Withdrawal,Withdrawal in cash,13600,33062.9,,,
3853,15,2020-10-11,Withdrawal,Withdrawal in cash,11000,32947.3,,,
3854,15,2020-11-10,Withdrawal,Withdrawal in cash,14000,33069.8,,,
3855,15,2020-12-10,Withdrawal,Withdrawal in cash,17100,38625.1,,,
3929,16,2020-09-23,Credit,Credit in cash ,500,500.0,,,
3939,16,2020-10-06,Credit,Credit in cash ,20841,21341.0,,,
3940,16,2020-11-06,Credit,Credit in cash ,20841,43509.4,,,
3941,16,2020-12-06,Credit,Credit in cash ,31262,60273.6,,,
4003,16,2020-10-23,Credit,Credit in cash ,1300,22641.0,,,
4004,16,2020-11-22,Withdrawal,Withdrawal in cash,14600,28909.4,,,
4005,16,2020-12-22,Withdrawal,Withdrawal in cash,22400,37873.6,,,
4032,17,2020-01-08,Credit,Credit in cash ,700,700.0,,,
4033,17,2020-08-18,Credit,Credit in cash ,44068,70368.0,,,
4034,17,2020-11-20,Credit,Credit in cash ,42988,74974.8,,,
4112,17,2020-02-07,Credit,Credit in cash ,12400,13100.0,,,
4113,17,2020-03-09,Credit,Credit in cash ,2500,15600.0,,,
4114,17,2020-04-08,Credit,Credit in cash ,300,15900.0,,,
4115,17,2020-05-08,Withdrawal,Withdrawal in cash,1100,14800.0,,,
4116,17,2020-06-07,Credit,Credit in cash ,2300,17100.0,,,
4117,17,2020-07-07,Credit,Credit in cash ,4100,21200.0,,,
4118,17,2020-08-06,Credit,Credit in cash ,5100,26300.0,,,
4119,17,2020-09-05,Withdrawal,Withdrawal in cash,25500,45000.4,,,
4120,17,2020-10-05,Withdrawal,Withdrawal in cash,10100,35193.6,,,
4121,17,2020-11-04,Withdrawal,Withdrawal in cash,3500,31986.8,,,
4122,17,2020-12-04,Withdrawal,Withdrawal in cash,23000,52275.0,,,
4185,18,2020-09-02,Credit,Credit in cash ,15276,83142.7,,,
4186,18,2020-09-04,Credit,Credit in cash ,9983,77225.7,,,
4187,18,2020-10-30,Credit,Credit in cash ,39438,136546.4,,,
4188,18,2020-09-17,Credit,Credit in cash ,30849,101050.7,,,
4189,18,2020-08-13,Credit,Credit in cash ,32927,94874.3,,,
4190,18,2020-11-13,Credit,Credit in cash ,23510,101896.8,,,
4191,18,2020-10-04,Credit,Credit in cash ,23233,103712.4,,,
4192,18,2020-11-01,Credit,Credit in cash ,38505,143686.8,,,
4193,18,2020-08-15,Credit,Credit in cash ,43341,127305.3,,,
4194,18,2020-01-05,Credit,Credit in cash ,40814,67553.0,,,
4195,18,2020-11-26,Credit,Credit in cash ,31179,133075.8,,,
4196,18,2020-10-29,Credit,Credit in cash ,39930,142408.4,,,
4197,18,2020-08-07,Credit,Credit in cash ,10329,61947.3,,,
4198,18,2020-04-27,Credit,Credit in cash ,6194,25185.3,,,
4199,18,2020-03-11,Credit,Credit in cash ,11971,38504.7,,,
4200,18,2020-12-20,Credit,Credit in cash ,23368,87761.7,,,
4201,18,2020-02-08,Credit,Credit in cash ,8093,31881.2,,,
4202,18,2020-10-09,Credit,Credit in cash ,47466,151178.4,,,
4203,18,2020-06-04,Credit,Credit in cash ,35942,48013.3,,,
4204,18,2020-07-26,Credit,Credit in cash ,36830,46272.9,,,
4251,18,2020-01-08,Withdrawal,Withdrawal in cash,23508,34345.0,,,
4252,18,2020-12-08,Withdrawal,Withdrawal in cash,2464,70393.7,,,
4253,18,2020-08-14,Withdrawal,Withdrawal in cash,10910,83964.3,,,
4254,18,2020-04-08,Withdrawal,Withdrawal in cash,16005,18991.3,,,
4255,18,2020-02-12,Withdrawal,Withdrawal in cash,10024,21857.2,,,
4256,18,2020-05-08,Withdrawal,Withdrawal in cash,7182,19238.0,,,
4257,18,2020-05-02,Withdrawal,Withdrawal in cash,15031,10220.0,,,
4258,18,2020-09-10,Withdrawal,Withdrawal in cash,7024,70201.7,,,
4259,18,2020-01-11,Withdrawal,Withdrawal in cash,20589,13756.0,,,
4260,18,2020-04-07,Withdrawal,Withdrawal in cash,4809,34996.3,,,
4261,18,2020-12-23,Withdrawal,Withdrawal in cash,13558,74203.7,,,
4262,18,2020-03-04,Withdrawal,Withdrawal in cash,11668,10233.7,,,
4276,18,2020-06-08,Withdrawal,Withdrawal in cash,37500,9713.3,,,
4282,18,2020-01-15,Withdrawal,Withdrawal in cash,9300,2356.0,,,
4288,18,2020-12-12,Withdrawal,Withdrawal in cash,6000,64393.7,,,
4311,18,2020-05-11,Withdrawal,Withdrawal in cash,7200,12038.0,,,
4312,18,2020-07-20,Withdrawal,Withdrawal in cash,8100,9442.9,,,
4313,18,2020-03-15,Withdrawal,Withdrawal in cash,3600,34904.7,,,
4314,18,2020-07-12,Withdrawal,Withdrawal in cash,14100,17542.9,,,
4316,18,2020-01-11,Withdrawal,Withdrawal in cash,2100,11656.0,,,
4368,18,2020-01-31,Withdrawal,Withdrawal in cash,30,2388.2,Payment on Statement,,
4369,18,2020-02-28,Withdrawal,Withdrawal in cash,30,21901.7,Payment on Statement,,
4370,18,2020-03-31,Withdrawal,Withdrawal in cash,30,35005.3,Payment on Statement,,
4371,18,2020-04-30,Withdrawal,Withdrawal in cash,30,25251.0,Payment on Statement,,
4372,18,2020-05-31,Withdrawal,Withdrawal in cash,30,12071.3,Payment on Statement,,
4373,18,2020-06-30,Withdrawal,Withdrawal in cash,30,9742.9,Payment on Statement,,
4374,18,2020-07-31,Withdrawal,Withdrawal in cash,30,46318.3,Payment on Statement,,
4375,18,2020-08-31,Withdrawal,Withdrawal in cash,30,67866.7,Payment on Statement,,
4376,18,2020-09-30,Withdrawal,Withdrawal in cash,30,101379.4,Payment on Statement,,
4377,18,2020-10-31,Withdrawal,Withdrawal in cash,30,105181.8,Payment on Statement,,
4378,18,2020-11-30,Withdrawal,Withdrawal in cash,30,86557.7,Payment on Statement,,
4379,18,2020-12-31,Withdrawal,Withdrawal in cash,30,69883.9,Payment on Statement,,
4437,18,2020-01-05,Withdrawal,Withdrawal in cash,9700,57853.0,,,
4438,18,2020-02-04,Credit,Credit in cash ,21400,23788.2,,,
4439,18,2020-03-06,Credit,Credit in cash ,16300,26533.7,,,
4440,18,2020-04-05,Credit,Credit in cash ,4800,39805.3,,,
4441,18,2020-05-05,Credit,Credit in cash ,16200,26420.0,,,
4442,18,2020-06-04,Withdrawal,Withdrawal in cash,800,47213.3,,,
4443,18,2020-07-04,Credit,Credit in cash ,21900,31642.9,,,
4444,18,2020-08-03,Credit,Credit in cash ,5300,51618.3,,,
4445,18,2020-08-15,Withdrawal,Withdrawal in cash,59800,67505.3,,,
4446,18,2020-09-02,Withdrawal,Withdrawal in cash,15900,67242.7,,,
4447,18,2020-10-02,Withdrawal,Withdrawal in cash,20900,80479.4,,,
4448,18,2020-10-09,Withdrawal,Withdrawal in cash,48700,102478.4,,,
4449,18,2020-10-29,Withdrawal,Withdrawal in cash,45300,97108.4,,,
4450,18,2020-10-30,Withdrawal,Withdrawal in cash,31900,104646.4,,,
4451,18,2020-11-01,Withdrawal,Withdrawal in cash,40600,103086.8,,,
4452,18,2020-11-01,Withdrawal,Withdrawal in cash,24700,78386.8,,,
4453,18,2020-11-26,Withdrawal,Withdrawal in cash,46900,86175.8,,,
4454,18,2020-12-01,Withdrawal,Withdrawal in cash,13700,72857.7,,,
4455,18,2020-12-31,Withdrawal,Withdrawal in cash,4600,69913.9,,,
4555,19,2020-01-10,Credit,Electronic funds transfer,15139,31659.4,,Czech export bank,29053187
4556,19,2020-02-10,Credit,Electronic funds transfer,15139,23853.2,,Czech export bank,29053187
4557,19,2020-03-10,Credit,Electronic funds transfer,15139,23727.5,,Czech export bank,29053187
4558,19,2020-04-10,Credit,Electronic funds transfer,15139,4753.7,,Czech export bank,29053187
4559,19,2020-05-10,Credit,Electronic funds transfer,15139,17386.2,,Czech export bank,29053187
4560,19,2020-06-10,Credit,Electronic funds transfer,22708,12103.3,,Czech export bank,29053187
4561,19,2020-07-10,Credit,Electronic funds transfer,15139,19982.7,,Czech export bank,29053187
4562,19,2020-08-10,Credit,Electronic funds transfer,15139,21236.3,,Czech export bank,29053187
4563,19,2020-09-10,Credit,Electronic funds transfer,15139,6109.7,,Czech export bank,29053187
4564,19,2020-10-10,Credit,Electronic funds transfer,15139,21271.7,,Czech export bank,29053187
4565,19,2020-11-10,Credit,Electronic funds transfer,15139,8933.4,,Czech export bank,29053187
4566,19,2020-12-10,Credit,Electronic funds transfer,22708,29174.0,,Czech export bank,29053187
4603,19,2020-01-12,Withdrawal,Remittance to Another Bank,2523,10736.2,Loan Payment,Fio bank ,14132368
4604,19,2020-02-12,Withdrawal,Remittance to Another Bank,2523,21330.1,Loan Payment,Fio bank ,14132368
4605,19,2020-03-12,Withdrawal,Remittance to Another Bank,2523,21204.4,Loan Payment,Fio bank ,14132368
4606,19,2020-04-12,Withdrawal,Withdrawal in cash,2500,2253.7,,,
4607,19,2020-05-22,Withdrawal,Withdrawal in cash,2300,15086.2,,,0
4608,19,2020-06-11,Withdrawal,Withdrawal in cash,1400,10703.3,,,0
4609,19,2020-07-12,Withdrawal,Withdrawal in cash,2700,6082.7,,,0
4610,19,2020-08-16,Withdrawal,Withdrawal in cash,2200,7236.3,,,0
4611,19,2020-08-30,Withdrawal,Withdrawal in cash,2600,7936.3,,,0
4612,19,2020-10-26,Withdrawal,Withdrawal in cash,2700,7871.7,,,0
4613,19,2020-10-29,Withdrawal,Withdrawal in cash,2700,5171.7,,,0
4614,19,2020-12-04,Withdrawal,Withdrawal in cash,2500,6466.0,,,0
4651,19,2020-01-10,Withdrawal,Withdrawal in cash,18400,13259.4,Household ,,0
4652,19,2020-02-17,Withdrawal,Withdrawal in cash,12800,8530.1,Household ,,0
4653,19,2020-03-12,Withdrawal,Withdrawal in cash,18400,2804.4,Household ,,0
4654,19,2020-04-03,Withdrawal,Withdrawal in cash,15000,-10385.3,Household ,,0
4656,19,2020-06-01,Withdrawal,Withdrawal in cash,18500,-10604.7,Household ,,0
4657,19,2020-07-12,Withdrawal,Withdrawal in cash,11200,8782.7,Household ,,0
4658,19,2020-08-10,Withdrawal,Withdrawal in cash,11800,9436.3,Household ,,0
4659,19,2020-09-01,Withdrawal,Withdrawal in cash,17000,-9029.3,Household ,,0
4661,19,2020-11-04,Withdrawal,Withdrawal in cash,11400,-6205.6,Household ,,0
4715,19,2020-12-14,Withdrawal,Withdrawal in cash,2100,27074.0,,,
4729,19,2020-01-08,Withdrawal,Withdrawal in cash,1500,16520.4,,,
4787,19,2020-01-31,Withdrawal,Withdrawal in cash,15,8714.2,Payment on Statement,,
4788,19,2020-02-28,Withdrawal,Withdrawal in cash,15,8588.5,Payment on Statement,,
4789,19,2020-03-31,Withdrawal,Withdrawal in cash,15,4614.7,Payment on Statement,,
4790,19,2020-04-30,Withdrawal,Withdrawal in cash,15,2247.2,Payment on Statement,,
4791,19,2020-05-31,Withdrawal,Withdrawal in cash,15,7895.3,Payment on Statement,,
4792,19,2020-06-30,Withdrawal,Withdrawal in cash,15,4843.7,Payment on Statement,,
4793,19,2020-07-31,Withdrawal,Withdrawal in cash,15,6097.3,Payment on Statement,,
4794,19,2020-08-31,Withdrawal,Withdrawal in cash,15,7970.7,Payment on Statement,,
4795,19,2020-09-30,Withdrawal,Withdrawal in cash,15,6132.7,Payment on Statement,,
4796,19,2020-10-31,Withdrawal,Withdrawal in cash,15,5194.4,Payment on Statement,,
4797,19,2020-11-30,Withdrawal,Withdrawal in cash,15,8966.0,Payment on Statement,,
4798,19,2020-12-31,Withdrawal,Withdrawal in cash,15,11182.4,Payment on Statement,,
4831,19,2020-01-26,Withdrawal,Withdrawal in cash,2100,8636.2,,,
4832,19,2020-03-27,Credit,Credit in cash ,1800,4604.4,,,
4833,19,2020-05-26,Withdrawal,Withdrawal in cash,7200,7886.2,,,
4834,19,2020-06-25,Withdrawal,Withdrawal in cash,5900,4803.3,,,
4835,19,2020-08-24,Credit,Credit in cash ,3300,10536.3,,,
4836,19,2020-10-23,Withdrawal,Withdrawal in cash,10700,10571.7,,,
4837,19,2020-12-22,Withdrawal,Withdrawal in cash,16000,11074.0,,,
